customer_id,age,tenure_months,monthly_recharge,data_usage_gb,num_complaints,plan_type,region,avg_call_drops,churned
515,19,68,246.92,36.5,6,prepaid,north,12,0
516,23,48,793.27,26.58,0,prepaid,south,10,0
517,53,83,393.12,23.5,5,prepaid,north,10,0
518,38,66,709.98,30.34,1,prepaid,south,4,0
519,65,65,995.05,25.84,1,postpaid,north,5,0
520,24,29,247.3,20.95,3,prepaid,north,2,1
521,29,30,461.33,53.46,1,postpaid,west,13,1
522,53,35,901.14,38.62,4,postpaid,north,3,0
523,42,20,867.34,18.17,3,prepaid,west,8,1
524,68,3,989.21,19.14,1,prepaid,north,2,1
525,68,52,947.2,21.23,7,prepaid,south,12,1
526,49,25,650.32,5.75,2,prepaid,north,6,0
527,22,34,425.15,20.68,5,prepaid,east,5,0
528,42,35,549.96,54.96,4,postpaid,north,3,0
529,65,46,879.63,52.67,1,postpaid,east,14,0
530,37,26,177.91,11.91,7,postpaid,east,4,1
531,38,17,555.05,40.5,7,postpaid,west,10,1
532,48,47,709.33,57.35,5,postpaid,west,6,0
533,64,39,944.28,39.75,7,prepaid,north,0,0
534,61,25,190.89,4.98,0,prepaid,south,13,0
535,47,64,130.27,56.37,1,prepaid,east,7,0
536,44,13,959.27,2.63,7,postpaid,east,5,1
537,20,1,961.89,21.27,0,postpaid,west,7,0
538,68,67,892.84,28.67,6,prepaid,east,8,0
539,44,49,943.5,58.91,2,prepaid,east,14,0
540,30,70,432.16,4.87,5,prepaid,south,2,0
541,48,10,985.96,39.95,1,postpaid,south,2,0
542,35,60,241.81,40.86,2,postpaid,south,10,0
543,39,34,605.01,51.67,6,postpaid,west,11,1
544,67,17,193.28,20.74,4,prepaid,east,12,1
545,68,75,414.0,28.27,2,postpaid,east,13,0
546,69,82,213.8,55.37,5,postpaid,east,3,0
547,32,42,121.55,44.95,1,prepaid,east,13,1
548,46,81,161.61,21.45,4,postpaid,north,14,0
549,52,70,236.89,57.26,7,prepaid,north,1,0
550,24,77,219.53,46.82,4,prepaid,east,11,0
551,38,31,193.24,18.57,7,prepaid,west,8,0
552,22,7,803.51,27.35,5,postpaid,south,9,1
553,45,16,510.73,14.38,0,postpaid,south,11,1
554,57,33,423.11,50.31,3,postpaid,east,0,1
555,37,43,626.61,16.67,1,postpaid,south,3,0
556,34,34,997.98,51.7,0,prepaid,west,14,0
557,21,20,753.95,45.26,0,postpaid,east,6,0
558,36,17,726.27,30.49,7,postpaid,south,2,1
559,43,83,654.85,42.98,3,prepaid,north,0,0
560,52,68,688.65,42.3,4,prepaid,south,7,0
561,56,72,141.93,26.02,3,postpaid,south,6,0
562,58,37,256.99,12.89,4,postpaid,south,6,1
563,42,60,809.56,59.03,5,prepaid,south,13,0
564,51,54,431.89,1.73,5,prepaid,east,14,1
565,42,33,111.61,1.1,2,postpaid,south,14,1
566,59,46,284.38,6.4,7,postpaid,north,6,1
567,43,39,782.97,43.1,1,prepaid,south,10,0
568,24,60,611.19,14.04,2,postpaid,west,3,0
569,24,71,235.41,14.39,2,prepaid,east,0,0
570,56,54,261.1,26.96,1,prepaid,west,2,0
571,44,7,804.46,13.94,2,postpaid,west,4,1
572,42,50,751.22,48.4,3,postpaid,north,8,1
573,28,53,823.29,58.14,7,prepaid,north,2,0
574,49,25,287.59,34.68,7,postpaid,north,8,1
575,23,1,388.74,46.9,4,postpaid,east,5,1
576,66,58,623.29,14.77,3,prepaid,north,13,0
577,36,47,811.13,26.15,4,postpaid,north,4,0
578,39,23,654.38,39.1,7,postpaid,south,7,1
579,39,76,145.94,35.27,5,postpaid,west,11,1
580,28,69,131.78,16.64,6,prepaid,east,10,1
581,65,35,429.84,52.5,3,postpaid,east,8,1
582,41,43,447.47,29.61,6,postpaid,west,11,1
583,39,23,742.26,13.83,7,postpaid,east,0,1
584,46,25,301.84,54.83,4,prepaid,east,14,1
585,67,51,344.14,38.32,7,prepaid,south,11,0
586,36,44,138.02,18.03,2,prepaid,east,4,0
587,57,19,453.19,37.0,2,postpaid,south,4,1
588,49,71,522.36,58.01,5,postpaid,south,5,0
589,33,23,264.37,19.68,0,prepaid,east,11,1
590,45,60,190.87,5.6,5,postpaid,west,8,0
591,64,10,530.34,2.95,7,postpaid,south,9,1
592,36,65,389.37,43.86,0,prepaid,south,4,0
593,31,2,976.64,32.47,2,prepaid,north,9,1
594,65,35,623.78,45.7,6,prepaid,north,6,0
595,37,0,888.96,40.7,7,postpaid,east,5,1
596,67,54,514.56,47.62,7,postpaid,west,13,1
597,45,24,114.83,40.21,6,postpaid,north,13,1
598,36,70,958.53,44.3,0,prepaid,south,14,0
599,60,50,827.49,9.0,6,prepaid,west,12,0
600,54,64,203.11,42.46,6,prepaid,north,11,1
601,18,20,798.97,38.39,6,postpaid,east,4,1
602,59,25,728.15,8.71,4,prepaid,west,1,0
603,59,48,177.41,49.85,3,prepaid,east,12,0
604,50,36,400.66,42.21,3,prepaid,south,4,0
605,46,37,533.37,6.93,1,prepaid,north,13,1
606,60,23,184.94,28.87,2,prepaid,north,3,0
607,32,18,886.15,14.46,2,postpaid,north,13,1
608,44,1,538.77,3.13,7,prepaid,south,4,1
609,25,28,907.68,49.74,1,prepaid,south,14,0
610,57,60,966.38,1.69,1,prepaid,east,10,1
611,21,60,562.47,43.87,6,prepaid,north,3,0
612,49,74,932.98,18.27,0,prepaid,west,10,0
613,32,51,737.37,44.87,4,prepaid,south,12,0
614,66,59,575.96,46.05,2,postpaid,north,12,0
615,42,63,591.33,13.63,7,prepaid,east,11,1
616,41,39,722.81,3.38,5,prepaid,east,7,1
617,59,17,937.4,29.15,4,postpaid,west,4,1
618,67,41,338.44,56.21,7,postpaid,north,12,1
619,67,21,949.92,37.91,6,prepaid,east,11,1
620,66,6,827.26,37.99,2,prepaid,west,3,0
621,62,79,708.75,36.8,3,postpaid,west,3,0
622,63,3,874.94,44.13,3,prepaid,west,11,1
623,58,26,444.16,24.3,0,postpaid,east,11,1
624,20,73,813.53,42.73,7,prepaid,south,11,0
625,67,68,641.56,54.16,1,prepaid,east,8,0
626,34,79,273.01,40.97,7,prepaid,south,3,0
627,25,81,800.3,19.97,2,prepaid,west,9,0
628,35,63,348.63,10.07,3,prepaid,south,7,1
629,42,75,275.51,44.42,2,prepaid,north,3,0
630,37,77,567.51,8.25,2,prepaid,west,1,0
631,50,44,844.89,5.9,7,prepaid,north,9,1
632,56,17,819.54,29.87,4,postpaid,north,6,1
633,25,24,931.91,19.26,6,postpaid,north,9,1
634,33,78,964.14,9.79,0,postpaid,north,3,0
635,51,60,820.48,51.14,1,prepaid,east,14,0
636,69,69,331.34,19.2,3,prepaid,north,13,0
637,58,60,366.1,32.31,2,postpaid,east,2,1
638,22,34,461.67,23.51,1,postpaid,north,10,1
639,43,49,357.93,25.93,1,postpaid,east,10,1
640,39,43,720.43,20.7,6,prepaid,south,8,0
641,18,64,665.73,51.5,7,prepaid,north,1,0
642,49,44,742.64,2.98,1,prepaid,west,8,0
643,54,63,153.25,32.94,2,prepaid,south,1,0
644,58,46,295.28,51.43,7,prepaid,south,10,0
645,65,61,611.06,27.22,0,prepaid,west,9,0
646,27,50,124.08,10.29,3,prepaid,east,12,1
647,24,64,621.32,31.4,0,prepaid,south,3,0
648,21,61,287.62,19.27,6,prepaid,east,7,0
649,21,3,264.46,10.63,3,prepaid,south,9,1
650,62,69,531.62,7.17,0,postpaid,south,8,0
651,62,51,288.73,57.2,2,prepaid,north,6,0
652,34,64,265.98,41.89,5,postpaid,south,3,0
653,62,20,274.29,12.46,0,postpaid,north,2,1
654,61,48,652.0,14.21,2,postpaid,north,6,1
655,67,22,855.28,54.05,6,prepaid,north,0,0
656,47,11,408.17,37.28,5,postpaid,north,13,1
657,23,57,891.32,58.28,6,postpaid,west,12,1
658,26,48,737.46,25.42,1,prepaid,north,5,0
659,32,61,855.84,25.96,0,prepaid,south,11,0
660,39,29,156.73,48.63,2,prepaid,south,6,1
661,64,42,662.19,26.49,6,postpaid,north,6,1
662,20,61,856.36,49.99,1,prepaid,west,8,0
663,64,0,549.97,25.65,7,prepaid,south,3,1
664,46,80,635.87,44.97,6,postpaid,west,9,0
665,19,22,608.71,11.08,3,prepaid,south,9,0
666,44,16,601.6,27.9,3,postpaid,south,2,1
667,53,82,768.39,35.48,2,postpaid,west,10,0
668,30,27,781.3,49.62,1,prepaid,east,9,1
669,66,53,175.07,15.28,3,prepaid,north,3,0
670,33,66,363.12,49.01,4,prepaid,north,5,0
671,51,11,869.79,19.13,3,prepaid,west,6,1
672,26,0,409.42,2.53,2,postpaid,west,9,1
673,43,34,508.3,17.87,0,postpaid,east,3,0
674,36,62,416.73,28.46,6,prepaid,north,2,0
675,56,66,789.85,27.18,0,prepaid,north,14,0
676,66,13,747.44,27.31,7,postpaid,north,6,1
677,29,58,474.82,43.57,6,postpaid,west,9,1
678,28,62,372.53,18.02,2,prepaid,west,6,1
679,53,18,285.33,1.88,4,prepaid,south,10,1
680,46,35,466.57,48.88,3,postpaid,south,1,1
681,49,73,325.79,36.82,2,prepaid,north,4,0
682,51,39,462.4,8.1,6,postpaid,east,0,1
683,24,47,283.16,55.09,6,prepaid,east,7,1
684,25,21,434.87,24.32,5,prepaid,south,11,1
685,69,7,302.46,47.53,4,postpaid,west,14,1
686,41,57,349.42,42.73,6,postpaid,south,9,1
687,24,82,542.29,10.24,2,postpaid,south,3,0
688,62,49,189.76,3.75,7,prepaid,east,0,1
689,25,2,156.3,32.12,4,postpaid,north,14,1
690,65,41,537.18,39.79,7,prepaid,north,0,1
691,25,25,627.54,24.75,6,prepaid,west,4,1
692,68,1,751.35,35.9,7,prepaid,east,1,1
693,41,48,683.02,9.68,6,prepaid,east,6,1
694,34,40,428.78,58.59,2,postpaid,west,1,1
695,43,48,757.28,26.78,6,prepaid,south,7,0
696,68,25,458.34,35.83,5,postpaid,north,5,1
697,29,56,594.92,30.03,5,prepaid,south,11,0
698,35,11,585.98,20.91,7,prepaid,south,12,1
699,37,83,613.15,29.2,6,postpaid,east,14,0
700,36,56,868.18,35.22,3,prepaid,north,1,0
701,49,48,339.81,9.41,4,prepaid,north,8,1
702,69,15,896.18,14.48,5,postpaid,north,3,1
703,60,71,641.82,36.62,2,postpaid,west,1,0
704,47,80,547.44,8.26,0,prepaid,west,14,0
705,56,65,638.84,9.21,5,prepaid,west,0,0
706,40,7,122.35,37.04,6,prepaid,east,6,1
707,60,30,243.39,40.0,7,postpaid,west,7,1
708,63,68,427.05,50.35,2,postpaid,west,3,0
709,65,74,845.59,56.78,2,prepaid,east,13,0
710,26,64,807.93,6.04,7,postpaid,east,2,1
711,57,9,745.69,22.18,7,prepaid,west,6,1
712,42,72,750.43,11.05,2,postpaid,south,8,0
713,34,6,283.86,22.98,7,prepaid,east,3,1
714,48,32,765.66,30.55,4,prepaid,south,3,0
715,52,26,123.66,8.19,4,postpaid,south,2,1
716,55,62,970.73,43.08,6,prepaid,east,9,0
717,50,11,281.14,41.23,1,postpaid,east,4,1
718,40,83,793.64,1.88,1,postpaid,west,11,0
719,63,49,419.47,47.79,2,prepaid,east,0,0
720,37,67,528.35,22.05,1,prepaid,west,14,0
721,31,13,873.13,15.4,1,prepaid,north,2,0
722,61,4,386.76,23.87,1,prepaid,east,13,1
723,60,74,669.28,35.05,0,postpaid,south,1,0
724,57,3,332.33,38.94,0,postpaid,west,5,0
725,56,67,659.18,13.37,7,prepaid,west,8,1
726,22,29,455.33,25.26,5,postpaid,east,6,0
727,48,71,965.38,9.31,0,postpaid,north,14,0
728,23,32,434.44,6.48,7,prepaid,east,6,1
729,38,61,949.6,39.42,0,prepaid,east,3,0
730,43,31,523.15,33.77,5,prepaid,east,2,1
731,30,41,158.93,10.45,7,postpaid,south,7,1
732,68,5,709.9,17.79,2,postpaid,east,0,1
733,27,9,315.34,36.02,5,postpaid,south,3,1
734,39,73,301.21,8.73,3,prepaid,east,5,1
735,59,52,788.19,26.96,1,postpaid,west,13,0
736,21,49,886.2,31.88,0,postpaid,east,9,0
737,28,9,491.9,44.64,5,postpaid,south,8,1
738,54,46,129.63,7.64,6,prepaid,south,1,1
739,32,20,427.7,59.17,2,postpaid,north,6,1
740,20,54,682.92,36.75,1,prepaid,south,0,0
741,60,21,239.33,16.63,6,prepaid,south,8,1
742,49,58,596.1,33.65,2,prepaid,south,11,0
743,32,16,167.81,33.73,1,prepaid,north,3,0
744,34,32,641.6,47.32,1,postpaid,west,2,1
745,25,79,512.16,45.04,2,prepaid,north,11,0
746,35,24,840.09,11.33,3,prepaid,west,4,1
747,66,20,335.9,13.22,0,prepaid,west,8,0
748,42,3,908.92,50.92,4,postpaid,south,1,0
749,26,27,273.28,21.89,3,postpaid,north,12,1
750,60,42,443.15,52.43,1,prepaid,south,13,1
751,24,20,829.45,12.94,6,prepaid,west,14,1
752,38,17,538.66,6.84,5,postpaid,south,1,1
753,33,78,587.46,43.86,4,prepaid,east,10,0
754,34,18,354.15,50.14,1,prepaid,south,10,0
755,22,81,159.19,22.43,3,prepaid,south,2,0
756,21,62,473.77,9.74,2,prepaid,east,4,0
757,64,66,439.12,25.12,1,prepaid,north,6,0
758,39,9,283.62,23.77,7,prepaid,west,5,1
759,43,3,352.01,37.56,0,prepaid,south,0,0
760,68,63,252.19,30.18,2,postpaid,south,10,0
761,47,45,967.08,1.56,2,prepaid,south,13,0
762,49,65,705.41,48.2,5,prepaid,south,6,0
763,53,34,185.72,44.0,0,postpaid,north,5,1
764,54,40,158.93,57.88,3,prepaid,north,13,1
765,59,75,235.13,31.73,6,prepaid,north,14,0
766,36,43,833.7,56.72,0,prepaid,south,0,0
767,21,26,250.41,59.88,0,postpaid,west,6,0
768,34,22,425.15,33.29,5,postpaid,east,6,1
769,19,64,534.5,38.5,5,prepaid,south,2,0
770,43,56,541.77,23.03,1,prepaid,east,1,0
771,40,34,399.56,47.62,1,prepaid,north,3,0
772,50,55,700.08,45.3,4,prepaid,west,13,0
773,69,78,634.82,39.47,6,postpaid,west,2,0
774,23,43,293.63,39.51,4,postpaid,west,10,1
775,36,76,921.62,30.1,3,postpaid,north,2,0
776,29,61,896.64,1.57,2,prepaid,east,1,0
777,60,52,305.26,59.28,6,postpaid,east,9,1
778,49,76,808.74,14.06,4,prepaid,east,11,0
779,53,34,709.35,2.32,2,prepaid,north,12,1
780,53,25,847.42,7.39,1,prepaid,south,10,1
781,44,18,175.84,27.25,0,prepaid,south,13,1
782,25,6,581.39,51.66,4,prepaid,west,8,1
783,37,61,464.28,24.42,4,prepaid,south,13,0
784,46,4,626.95,10.1,4,postpaid,west,0,1
785,59,63,615.84,9.08,4,prepaid,north,2,0
786,44,28,678.13,46.51,1,prepaid,west,2,0
787,47,5,823.27,24.57,5,postpaid,east,6,1
788,55,49,284.55,6.61,5,prepaid,east,11,1
789,36,7,216.62,4.14,4,prepaid,west,10,1
790,68,41,504.24,56.71,4,prepaid,north,0,0
791,49,62,369.4,26.14,7,prepaid,east,10,1
792,57,74,169.01,49.34,1,postpaid,west,2,0
793,65,1,809.89,32.17,4,postpaid,east,13,1
794,60,40,831.76,57.7,4,prepaid,north,7,0
795,56,56,488.86,7.34,1,prepaid,north,1,0
796,31,81,277.66,29.85,3,postpaid,east,8,0
797,62,68,548.45,55.8,4,postpaid,north,11,0
798,31,55,972.43,51.04,6,prepaid,east,10,0
799,68,82,943.83,31.7,7,prepaid,west,2,0
800,26,13,535.55,37.04,1,prepaid,north,1,0
801,65,49,672.82,34.38,3,prepaid,west,8,0
802,25,49,716.75,51.82,1,postpaid,west,8,0
803,62,74,600.39,56.33,5,prepaid,east,10,0
804,20,55,892.28,15.82,7,prepaid,north,0,0
805,27,42,410.76,25.13,6,prepaid,north,1,0
806,25,43,879.33,40.88,1,postpaid,east,0,0
807,42,16,321.9,52.51,1,prepaid,west,14,0
808,25,2,381.44,53.17,1,prepaid,east,4,1
809,23,38,890.88,53.23,5,prepaid,west,3,1
810,50,63,497.61,45.45,4,postpaid,north,2,0
811,30,14,114.38,7.52,0,postpaid,north,12,1
812,18,28,559.2,30.88,3,prepaid,east,6,1
813,20,37,987.18,13.98,0,prepaid,south,0,0
814,44,18,159.45,54.78,4,postpaid,north,13,1
815,31,48,293.97,57.43,2,prepaid,south,8,0
816,19,4,652.52,58.4,7,prepaid,east,14,1
817,44,68,813.58,29.78,0,postpaid,east,8,0
818,62,72,421.29,56.18,7,prepaid,south,5,0
819,38,13,361.81,49.27,3,postpaid,south,13,1
820,67,54,358.22,18.97,0,prepaid,east,1,0
821,58,56,758.05,4.3,5,postpaid,east,2,1
822,29,31,233.35,37.55,4,prepaid,west,3,1
823,39,68,167.64,43.98,5,prepaid,east,10,1
824,23,5,685.25,17.56,5,prepaid,south,9,1
825,65,23,155.25,12.71,0,postpaid,north,2,1
826,48,67,982.6,22.0,2,prepaid,east,8,0
827,57,80,371.44,28.07,2,prepaid,south,8,0
828,38,76,618.16,33.74,1,postpaid,south,4,0
829,68,56,777.29,58.62,4,prepaid,east,14,1
830,53,54,204.41,56.91,3,prepaid,west,12,1
831,38,68,669.68,6.84,0,prepaid,north,0,0
832,22,47,461.61,56.89,3,prepaid,south,6,0
833,30,56,184.47,54.85,7,postpaid,west,0,0
834,24,56,929.25,41.6,0,prepaid,north,5,0
835,28,67,205.76,50.91,0,postpaid,north,8,0
836,48,52,398.95,55.31,3,prepaid,south,5,1
837,23,51,551.6,47.93,0,postpaid,east,1,0
838,40,21,923.7,55.2,4,postpaid,north,11,1
839,40,66,782.82,23.49,2,postpaid,west,5,0
840,35,36,361.82,57.51,3,prepaid,west,2,0
841,57,24,361.15,41.4,5,prepaid,east,8,1
842,68,29,708.11,27.82,5,postpaid,west,3,1
843,55,20,789.63,27.96,3,postpaid,east,0,0
844,42,25,129.36,52.73,4,postpaid,west,13,1
845,33,14,738.57,3.71,2,postpaid,west,9,1
846,67,58,382.18,22.47,1,prepaid,south,10,0
847,45,44,712.97,23.77,3,prepaid,east,9,1
848,40,79,642.74,54.06,4,prepaid,east,5,0
849,53,36,902.83,39.6,3,prepaid,west,12,1
850,26,29,133.96,13.77,0,prepaid,north,4,0
851,55,67,146.0,40.89,7,prepaid,north,4,1
852,28,54,565.82,55.39,7,prepaid,north,11,1
853,18,76,295.58,14.64,7,prepaid,south,6,1
854,41,20,238.58,23.58,0,postpaid,south,5,0
855,25,57,340.14,27.2,0,prepaid,south,14,0
856,47,11,550.98,52.25,6,prepaid,west,12,1
857,55,8,563.21,14.7,4,prepaid,south,2,1
858,35,69,836.04,0.86,3,prepaid,west,6,0
859,63,14,947.5,22.51,0,prepaid,south,14,1
860,19,8,506.17,24.44,7,prepaid,west,9,1
861,39,3,798.51,19.11,1,postpaid,south,0,1
862,54,38,552.72,58.81,3,postpaid,north,7,1
863,62,61,982.2,16.82,0,postpaid,north,0,0
864,57,56,237.9,35.04,4,prepaid,south,12,1
865,26,22,117.67,49.29,6,prepaid,north,9,1
866,55,23,808.89,48.68,1,prepaid,east,3,0
867,30,16,568.98,49.89,2,prepaid,north,9,0
868,29,33,659.8,51.7,4,prepaid,north,14,1
869,44,34,366.51,15.8,7,prepaid,north,9,1
870,31,18,335.08,49.19,1,prepaid,east,11,1
871,41,83,200.36,15.16,4,prepaid,south,3,0
872,44,58,500.22,27.16,0,prepaid,north,4,0
873,31,59,99.28,1.52,4,postpaid,north,1,1
874,30,47,896.92,16.6,7,prepaid,east,5,1
875,21,45,362.34,27.71,3,postpaid,north,6,1
876,49,70,543.47,18.35,6,postpaid,west,1,0
877,46,11,883.12,30.49,1,prepaid,south,1,0
878,26,40,522.53,21.1,5,prepaid,south,1,0
879,52,0,885.55,30.35,6,postpaid,north,3,1
880,43,19,979.16,18.69,6,prepaid,west,7,1
881,23,21,575.05,52.09,5,prepaid,west,6,1
882,48,83,134.7,46.77,1,prepaid,north,3,0
883,60,54,549.67,38.16,0,postpaid,west,4,0
884,38,13,221.2,42.95,6,prepaid,east,8,1
885,20,32,675.55,50.99,5,prepaid,east,3,1
886,27,30,820.5,49.36,0,prepaid,west,0,0
887,68,69,642.25,26.32,0,prepaid,north,14,0
888,33,45,838.19,33.53,2,postpaid,south,4,0
889,46,41,577.54,37.56,3,postpaid,east,7,1
890,33,63,438.34,41.29,1,postpaid,west,0,0
891,19,3,656.56,54.4,0,postpaid,east,3,1
892,46,70,875.5,26.47,6,prepaid,east,4,1
893,69,2,653.75,58.6,4,postpaid,east,7,1
894,20,83,322.29,24.4,6,postpaid,west,5,0
895,57,70,941.81,47.72,2,prepaid,south,13,0
896,64,28,896.81,29.32,2,postpaid,west,12,0
897,48,72,550.38,57.56,2,prepaid,east,11,0
898,59,68,219.06,7.3,5,postpaid,north,11,1
899,26,79,698.99,32.86,7,postpaid,east,12,1
900,67,42,144.0,54.13,0,prepaid,west,2,0
901,65,68,445.79,56.37,1,prepaid,north,8,0
902,27,32,314.66,47.32,3,prepaid,east,13,1
903,40,0,851.57,17.82,7,postpaid,west,2,1
904,44,10,459.08,51.54,1,prepaid,north,6,0
905,27,20,963.78,46.87,6,prepaid,west,6,1
906,49,46,240.77,20.36,6,prepaid,west,14,1
907,58,40,851.17,55.07,5,postpaid,south,3,1
908,25,4,981.56,29.22,4,prepaid,north,9,1
909,47,51,763.63,45.51,0,prepaid,west,7,0
910,60,55,452.87,4.13,2,postpaid,north,6,0
911,63,30,895.15,42.46,1,prepaid,north,0,0
912,46,80,935.45,53.43,6,prepaid,east,7,0
913,41,8,995.77,6.17,4,postpaid,south,5,1
914,32,54,335.61,47.55,3,prepaid,north,4,0
915,22,44,586.88,31.47,5,prepaid,south,11,0
916,65,11,253.28,57.37,3,prepaid,east,3,0
917,48,60,300.4,8.18,1,prepaid,west,6,0
918,54,77,886.2,34.0,5,prepaid,south,12,0
919,19,23,461.15,31.47,3,prepaid,west,4,1
920,27,4,970.99,20.1,4,prepaid,south,12,1
921,46,20,971.33,11.87,5,prepaid,west,14,1
922,22,60,285.35,48.16,5,prepaid,west,9,0
923,53,56,109.63,17.17,5,prepaid,north,8,1
924,57,12,670.06,53.76,7,prepaid,south,0,0
925,46,34,224.43,25.31,6,prepaid,south,9,1
926,41,23,948.13,56.7,6,prepaid,east,4,1
927,29,10,896.35,4.77,2,prepaid,north,5,1
928,20,60,979.27,9.38,0,postpaid,south,3,0
929,23,29,422.77,52.01,6,prepaid,north,0,0
930,28,77,346.43,11.13,1,prepaid,west,13,0
931,40,76,789.12,23.04,0,prepaid,east,7,0
932,54,31,308.43,58.56,6,prepaid,north,12,1
933,59,38,339.7,1.52,4,prepaid,south,7,1
934,29,42,500.39,42.94,6,postpaid,east,3,0
935,57,56,426.13,54.55,0,postpaid,east,2,0
936,34,57,475.78,43.82,0,prepaid,east,14,0
937,19,19,606.24,5.66,6,prepaid,west,1,1
938,54,51,784.17,15.1,6,prepaid,east,12,1
939,34,65,269.02,34.79,4,prepaid,west,6,0
940,39,0,352.67,28.77,3,postpaid,east,7,1
941,61,24,923.39,40.67,6,postpaid,north,2,1
942,26,1,111.11,30.06,1,prepaid,south,11,1
943,37,22,979.79,43.72,1,prepaid,south,13,1
944,24,76,324.28,54.38,1,prepaid,east,10,0
945,49,37,475.11,45.54,6,postpaid,east,7,0
946,25,0,202.07,28.23,0,postpaid,south,11,1
947,59,31,882.35,27.41,1,prepaid,north,13,0
948,58,54,845.65,45.94,2,prepaid,south,14,0
949,59,33,615.34,21.39,3,postpaid,east,1,1
950,33,17,289.15,29.78,4,prepaid,north,7,1
951,32,65,941.14,55.07,3,postpaid,south,8,0
952,25,6,578.04,33.59,5,postpaid,west,6,1
953,46,40,773.08,5.11,6,prepaid,north,7,1
954,20,54,543.7,51.57,7,prepaid,north,5,0
955,64,24,486.52,13.85,7,postpaid,west,5,1
956,35,9,455.48,25.98,1,postpaid,north,10,1
957,60,79,872.94,3.71,5,prepaid,west,1,0
958,44,44,898.3,51.39,7,prepaid,north,8,1
959,36,69,486.92,34.86,2,prepaid,south,4,0
960,59,51,500.11,36.67,5,prepaid,south,1,0
961,24,46,422.16,33.92,3,postpaid,north,3,0
962,29,51,674.19,36.92,6,prepaid,north,5,1
963,69,0,674.31,47.05,7,postpaid,south,12,1
964,58,63,188.48,46.55,3,postpaid,north,13,0
965,37,35,811.46,10.67,2,postpaid,north,0,1
966,46,30,972.56,50.01,6,prepaid,north,11,1
967,68,51,939.09,36.13,5,postpaid,east,0,0
968,52,50,968.89,39.75,3,prepaid,north,8,0
969,47,18,344.27,41.82,2,prepaid,west,6,0
970,19,78,451.04,16.42,1,prepaid,west,8,1
971,22,6,398.75,57.8,0,postpaid,north,8,1
972,65,17,283.63,9.05,5,postpaid,south,6,1
973,61,6,769.21,55.31,0,postpaid,north,7,0
974,19,68,688.97,42.0,2,postpaid,east,5,0
975,66,11,756.78,43.95,7,prepaid,north,12,1
976,51,16,373.74,57.3,6,postpaid,north,6,1
977,24,13,588.0,11.61,7,prepaid,east,8,1
978,36,29,708.01,27.34,3,prepaid,north,8,1
979,31,27,660.49,38.09,1,prepaid,south,4,0
980,32,2,718.07,16.15,4,prepaid,west,8,1
981,27,4,397.91,8.2,6,prepaid,south,0,1
982,43,62,265.94,56.27,3,prepaid,north,0,0
983,45,52,461.16,12.74,5,prepaid,east,3,1
984,37,66,513.03,24.02,1,prepaid,north,6,1
985,62,13,284.37,4.77,1,prepaid,south,7,1
986,25,7,241.05,11.86,2,postpaid,east,1,1
987,43,58,908.62,27.8,5,prepaid,west,2,0
988,34,50,607.84,13.76,2,prepaid,east,14,1
989,19,31,933.18,17.17,3,prepaid,north,14,0
990,31,55,714.64,50.41,0,prepaid,east,0,0
991,56,80,759.03,34.13,2,prepaid,north,1,0
992,42,53,387.67,53.89,5,prepaid,east,2,0
993,53,24,711.0,18.82,6,postpaid,north,5,1
994,64,19,715.16,6.13,4,postpaid,north,1,1
995,52,82,432.08,7.99,0,postpaid,west,12,1
996,19,66,291.81,38.57,3,prepaid,north,6,0
997,30,57,769.04,18.3,2,prepaid,north,6,0
998,38,26,682.71,12.43,6,postpaid,south,7,1
999,33,33,749.56,55.22,5,prepaid,north,4,1
1000,61,55,399.06,10.74,2,prepaid,north,4,0
1001,28,0,469.19,31.72,2,prepaid,north,4,1
1002,29,32,716.36,16.67,0,postpaid,west,0,0
1003,44,5,518.71,26.8,6,prepaid,north,10,1
1004,58,24,935.15,53.28,2,prepaid,north,14,1
1005,46,10,752.55,43.31,1,prepaid,east,13,1
1006,46,33,769.66,50.78,4,postpaid,west,8,0
1007,67,41,139.2,20.12,3,prepaid,west,13,1
1008,48,17,620.69,51.26,5,prepaid,east,13,1
1009,69,65,524.32,5.73,4,prepaid,north,13,0
1010,68,65,749.62,5.28,7,prepaid,east,6,1
1011,41,71,577.39,25.43,5,prepaid,west,7,0
1012,62,28,280.16,59.99,4,prepaid,west,13,1
1013,34,57,932.54,14.47,2,postpaid,west,13,0
1014,34,57,717.03,13.74,0,prepaid,west,5,0
1015,49,5,976.41,37.59,6,prepaid,east,12,1
1016,19,52,345.09,52.67,0,postpaid,west,9,0
1017,33,1,206.9,38.15,2,prepaid,east,8,1
1018,25,20,912.92,22.71,0,postpaid,north,7,0
1019,40,22,264.34,44.62,6,prepaid,north,8,1
1020,52,50,723.8,9.84,3,prepaid,east,10,1
1021,47,31,923.05,5.81,5,prepaid,south,5,1
1022,68,1,152.03,4.93,4,postpaid,east,14,1
1023,51,15,111.02,50.9,4,postpaid,south,10,1
1024,40,51,692.43,56.43,7,postpaid,south,12,1
1025,52,72,945.43,9.66,3,postpaid,west,5,0
1026,57,33,137.75,34.54,5,prepaid,east,8,1
1027,44,83,273.98,35.51,0,prepaid,west,4,0
1028,48,51,692.67,11.46,1,postpaid,west,13,0
1029,28,70,898.74,52.68,1,postpaid,south,4,0
